단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
404540,KR7404540007,TIGER KRX기후변화솔루션,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2152,0,20211029,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,45,,N,N,N
404650,KR7404650004,SOL KRX기후변화솔루션,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9015,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,67,0,20211029,600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,54,,N,N,N
404990,KR7404990004,신한서부티엔디리츠,RT,3.0,0,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,Y,,,,,,3415,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,76456,1000,20211210,55955,55955884000,,,0,,N,N,Y,0,0,0,0,0.0,,1910,,N,N,N
407160,KR7407160001,KCGI 테크미디어텔레콤액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,7810,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,86,0,20211116,550,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,42,,N,N,N
407170,KR7407170000,KCGI 스마트커머스액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33,0,20211116,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,40,,N,N,N
407300,KR7407300003,HANARO Fn골프테마,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,5335,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,100032,0,20211124,300,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,16,,N,N,N
407310,KR7407310002,HANARO 200 TOP10,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,7835,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,797,0,20211124,200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,15,,N,N,N
407820,KR7407820000,에셋플러스 코리아플랫폼액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,6250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6154,0,20211116,2100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,131,,N,N,N
407830,KR7407830009,에셋플러스 글로벌플랫폼액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13770,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,14792,0,20211116,3600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,495,,N,N,N
409810,KR7409810009,KODEX 미국나스닥100선물인버스(H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,N,,,,,,7545,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,249364,0,20211209,2550,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,192,,N,N,N
409820,KR7409820008,KODEX 미국나스닥100레버리지(합성 H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,N,,,,,,12650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,249187,0,20211209,14900,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1884,,N,N,N
410870,KR7410870000,TIMEFOLIO K컬처액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9285,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6640,0,20211215,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,92,,N,N,N
411050,KR7411050008,ACE 글로벌메타버스테크액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14145,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9574,0,20211222,1400,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,198,,N,N,N
411060,KR7411060007,ACE KRX금현물,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,17500,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,428431,0,20211215,34100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,5967,,N,N,N
411420,KR7411420003,KODEX 미국메타버스나스닥액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,15640,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,16737,0,20211222,3900,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,609,,N,N,N
411540,KR7411540008,SOL 200 Top10,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,7965,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5407,0,20211209,900,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,71,,N,N,N
411720,KR7411720006,RISE 글로벌메타버스,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16620,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,474,0,20211222,200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,33,,N,N,N
411860,KR7411860000,KOSEF 독일DAX,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13245,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,273,0,20211222,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,66,,N,N,N
412560,KR7412560005,TIGER BBIG레버리지,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,N,,,,,,1897,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16346,0,20211215,800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,15,,N,N,N
412570,KR7412570004,TIGER 2차전지TOP10레버리지,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,N,,,,,,1449,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5021170,0,20211215,48500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,702,,N,N,N
412770,KR7412770000,TIGER 글로벌메타버스액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11670,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,19086,0,20211222,9450,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1102,,N,N,N
413220,KR7413220005,SOL 차이나태양광CSI(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,4440,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8215,0,20211222,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,44,,N,N,N
413930,KR7413930009,WON AI ESG액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8755,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,762,0,20220105,750,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,65,,N,N,N
414270,KR7414270009,ACE 글로벌자율주행액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11930,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,294937,0,20220215,5800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,691,,N,N,N
414780,KR7414780007,TIGER 차이나과창판STAR50(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8095,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,132739,0,20220113,18250,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1477,,N,N,N
415340,KR7415340009,KODEX 차이나과창판STAR50(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11758,0,20220113,2010,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,164,,N,N,N
415640,KR7415640002,KB발해인프라,IF,0.0,21,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,Y,,,,,,8080,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,134039,0,20241129,122545,825615834098,,,0,,N,N,Y,0,0,0,0,0.0,,9901,,N,N,N
415760,KR7415760008,SOL 차이나육성산업액티브(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,7915,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3475,0,20220113,1100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,87,,N,N,N
415920,KR7415920008,PLUS 글로벌희토류&전략자원생산기업,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,4025,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2224,0,20220118,550,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,22,,N,N,N
416090,KR7416090009,ACE 중국과창판STAR50,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,7835,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7189,0,20220113,900,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,70,,N,N,N
417310,KR7417310000,코람코더원리츠,RT,3.0,0,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,Y,,,,,,4135,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,55308,500,20220328,40400,20200000000,,,0,,N,N,Y,0,0,0,0,0.0,,1670,,N,N,N
417450,KR7417450004,RISE 글로벌수소경제,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,7260,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7365,0,20220215,1650,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,119,,N,N,N
417630,KR7417630001,TIGER KEDI혁신기업ESG30,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4625,0,20220208,1850,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,172,,N,N,N
418660,KR7418660007,TIGER 미국나스닥100레버리지(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,N,,,,,,27135,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,100591,0,20220222,4300,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1166,,N,N,N
418670,KR7418670006,TIGER 글로벌사이버보안INDXX,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14580,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10896,0,20220222,1320,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,192,,N,N,N
419170,KR7419170006,HANARO 미국메타버스iSelect,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16545,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,205,0,20220222,250,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,41,,N,N,N
419420,KR7419420005,KODEX 미국클린에너지나스닥,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,6625,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10948,0,20220322,1600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,106,,N,N,N
419430,KR7419430004,KODEX 차이나2차전지MSCI(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,6465,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,5472,0,20220322,3800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,245,,N,N,N
419650,KR7419650007,PLUS 글로벌수소&차세대연료전지,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,3785,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11942,0,20220215,2900,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,109,,N,N,N
419890,KR7419890009,히어로즈 단기채권ESG액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,109815,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,58,0,20220303,830,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,911,,N,N,N
421320,KR7421320003,PLUS 우주항공&UAM,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13120,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,23991,0,20220329,2400,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,314,,N,N,N
422260,KR7422260000,VITA MZ소비액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,7870,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,34330,0,20220329,1500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,118,,N,N,N
422420,KR7422420000,RISE 2차전지액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,6630,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,83268,0,20220408,20200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1339,,N,N,N
423160,KR7423160001,KODEX KOFR금리액티브(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,109015,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,36117,0,20220426,39313,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,42857,,N,N,N
423170,KR7423170000,SOL 한국형글로벌반도체액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,18550,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,14341,0,20220412,2940,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,545,,N,N,N
423920,KR7423920008,TIGER 미국필라델피아반도체레버리지(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,N,,,,,,24880,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,182324,0,20220419,9040,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,2249,,N,N,N
424460,KR7424460004,HANARO 글로벌워터MSCI(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13830,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6979,0,20220419,600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,82,,N,N,N
426020,KR7426020004,TIMEFOLIO 미국S&P500액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,22330,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,29286,0,20220511,1560,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,348,,N,N,N
426030,KR7426030003,TIMEFOLIO 미국나스닥100액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,27365,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,333205,0,20220511,8140,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,2227,,N,N,N
426150,KR7426150009,WON 대한민국국고채액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,57655,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,386,0,20220511,732,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,422,,N,N,N
426330,KR7426330007,KOSEF 미국ETF산업STOXX,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,15180,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,165,0,20220426,200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,30,,N,N,N
426410,KR7426410007,PLUS 미국대체투자Top10,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,22595,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1271,0,20220511,200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,45,,N,N,N
427110,KR7427110002,RISE 창업투자회사,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,6320,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,773,0,20220517,120,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,7,,N,N,N
427120,KR7427120001,RISE 플랫폼테마,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,6595,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5317,0,20220517,420,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,27,,N,N,N
428510,KR7428510002,KODEX 차이나메타버스액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12090,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32,0,20220517,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,60,,N,N,N
428560,KR7428560007,KODEX 미국ETF산업Top10 Indxx,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,17515,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4437,0,20220517,650,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,113,,N,N,N
429000,KR7429000003,TIGER 미국S&P500배당귀족,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12510,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,61440,0,20220517,7600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,950,,N,N,N
429010,KR7429010002,TIGER 미국나스닥넥스트100,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14380,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1005,0,20220517,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,71,,N,N,N
429740,KR7429740004,PLUS K리츠,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,6360,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6229,0,20220524,1300,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,82,,N,N,N
429760,KR7429760002,PLUS 미국S&P500,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16020,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5936,0,20220531,2100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,336,,N,N,N
429870,KR7429870009,히어로즈 리츠이지스액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,6865,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1141,0,20220524,550,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,37,,N,N,N
429980,KR7429980006,SOL 한국형글로벌전기차&2차전지액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11975,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1365,0,20220614,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,59,,N,N,N
429990,KR7429990005,SOL 한국형글로벌플랫폼&메타버스액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16370,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,423,0,20220614,60,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,9,,N,N,N
430500,KR7430500009,KOSEF 물가채KIS,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,115815,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,286,0,20220531,100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,115,,N,N,N
432320,KR7432320000,KB스타리츠,RT,3.0,0,0,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,Y,,,,,,3695,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,70139,500,20221006,101414,50707142500,,,0,,N,N,Y,0,0,0,0,0.0,,3747,,N,N,N
432600,KR7432600005,RISE 국채선물3년,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,N,,,,,,54625,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4,0,20220614,134,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,73,,N,N,N
432840,KR7432840007,HANARO 미국S&P500,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,536,0,20220608,600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,96,,N,N,N
432850,KR7432850006,HANARO 글로벌백신치료제MSCI,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11180,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,221,0,20220608,150,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,16,,N,N,N
433220,KR7433220001,에셋플러스 글로벌대장장이액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,19205,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2628,0,20220628,520,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,99,,N,N,N
433250,KR7433250008,UNICORN R&D 액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10630,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3,0,20220706,350,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,37,,N,N,N
433330,KR7433330008,SOL 미국S&P500,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,18020,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,38675,0,20220621,7000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1261,,N,N,N
433500,KR7433500006,ACE 원자력테마딥서치,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,17265,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3755,0,20220628,700,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,120,,N,N,N
433850,KR7433850005,PLUS TDF2030액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12370,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13,0,20220630,200,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,24,,N,N,N
433860,KR7433860004,PLUS TDF2040액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12880,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,537,0,20220630,210,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,27,,N,N,N
433870,KR7433870003,PLUS TDF2050액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,413,0,20220630,180,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,25,,N,N,N
433880,KR7433880002,PLUS TDF2060액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6723,0,20220630,530,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,79,,N,N,N
433970,KR7433970001,KODEX TDF2030액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12910,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,23484,0,20220630,1750,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,225,,N,N,N
433980,KR7433980000,KODEX TDF2040액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13730,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9542,0,20220630,1600,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,219,,N,N,N
434060,KR7434060000,KODEX TDF2050액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14365,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,140673,0,20220630,10050,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1443,,N,N,N
434730,KR7434730008,HANARO 원자력iSelect,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,17565,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,63947,0,20220628,2350,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,412,,N,N,N
434960,KR7434960001,DAISHIN343 K200,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,32655,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,101,0,20220628,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,326,,N,N,N
435040,KR7435040001,ACE 글로벌브랜드TOP10블룸버그,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,17980,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,51497,0,20220628,800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,143,,N,N,N
435420,KR7435420005,TIGER 미국나스닥100TR채권혼합Fn,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13055,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,121609,0,20220706,11450,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1494,,N,N,N
435530,KR7435530001,히어로즈 TDF2030액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13380,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,95,0,20220630,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,66,,N,N,N
435540,KR7435540000,히어로즈 TDF2040액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,14350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,97,0,20220630,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,71,,N,N,N
